,AQI Level,Cabon_dioxide PPM,Health_Level,Visibility_Level
4304,196,921,Unhealthy,Poor Visibility
4305,144,667,Moderate_Bad,Hazy
4306,274,1240,Very_Unhealthy,Very Poor Visibility
4307,178,822,Unhealthy,Poor Visibility
4308,23,436,Good,Clear
4309,357,1529,Hazardous,Extremely Poor Visibility
4310,263,1194,Very_Unhealthy,Very Poor Visibility
4311,153,828,Unhealthy,Poor Visibility
4312,470,1508,Hazardous,Extremely Poor Visibility
4313,425,1616,Hazardous,Extremely Poor Visibility
4314,174,850,Unhealthy,Poor Visibility
4315,317,1634,Hazardous,Extremely Poor Visibility
4316,325,1633,Hazardous,Extremely Poor Visibility
4317,164,909,Unhealthy,Poor Visibility
4318,307,1517,Hazardous,Extremely Poor Visibility
4319,407,1587,Hazardous,Extremely Poor Visibility
4320,5,442,Good,Clear
4321,434,1645,Hazardous,Extremely Poor Visibility
4322,419,1658,Hazardous,Extremely Poor Visibility
4323,276,1319,Very_Unhealthy,Very Poor Visibility
4324,172,973,Unhealthy,Poor Visibility
4325,271,1305,Very_Unhealthy,Very Poor Visibility
4326,162,992,Unhealthy,Poor Visibility
4327,227,1251,Very_Unhealthy,Very Poor Visibility
4328,490,1517,Hazardous,Extremely Poor Visibility
4329,360,1618,Hazardous,Extremely Poor Visibility
4330,197,861,Unhealthy,Poor Visibility
4331,384,1678,Hazardous,Extremely Poor Visibility
4332,380,1700,Hazardous,Extremely Poor Visibility
4333,351,1575,Hazardous,Extremely Poor Visibility
4334,382,1683,Hazardous,Extremely Poor Visibility
4335,143,631,Moderate_Bad,Hazy
4336,493,1556,Hazardous,Extremely Poor Visibility
4337,85,481,Moderate,Slightly Hazy
4338,9,422,Good,Clear
4339,195,839,Unhealthy,Poor Visibility
4340,88,501,Moderate,Slightly Hazy
4341,491,1689,Hazardous,Extremely Poor Visibility
4342,174,980,Unhealthy,Poor Visibility
4343,29,385,Good,Clear
4344,351,1592,Hazardous,Extremely Poor Visibility
4345,244,1221,Very_Unhealthy,Very Poor Visibility
4346,11,382,Good,Clear
4347,455,1680,Hazardous,Extremely Poor Visibility
4348,24,449,Good,Clear
4349,292,1223,Very_Unhealthy,Very Poor Visibility
4350,308,1639,Hazardous,Extremely Poor Visibility
4351,244,1427,Very_Unhealthy,Very Poor Visibility
4352,215,1377,Very_Unhealthy,Very Poor Visibility
4353,330,1602,Hazardous,Extremely Poor Visibility
4354,114,621,Moderate_Bad,Hazy
4355,319,1520,Hazardous,Extremely Poor Visibility
4356,335,1676,Hazardous,Extremely Poor Visibility
4357,274,1316,Very_Unhealthy,Very Poor Visibility
4358,482,1673,Hazardous,Extremely Poor Visibility
4359,217,1310,Very_Unhealthy,Very Poor Visibility
4360,311,1519,Hazardous,Extremely Poor Visibility
4361,132,761,Moderate_Bad,Hazy
4362,5,352,Good,Clear
4363,95,525,Moderate,Slightly Hazy
4364,333,1674,Hazardous,Extremely Poor Visibility
4365,266,1361,Very_Unhealthy,Very Poor Visibility
4366,212,1143,Very_Unhealthy,Very Poor Visibility
4367,109,735,Moderate_Bad,Hazy
4368,72,499,Moderate,Slightly Hazy
4369,447,1635,Hazardous,Extremely Poor Visibility
4370,9,394,Good,Clear
4371,366,1630,Hazardous,Extremely Poor Visibility
4372,155,814,Unhealthy,Poor Visibility
4373,483,1666,Hazardous,Extremely Poor Visibility
4374,283,1347,Very_Unhealthy,Very Poor Visibility
4375,461,1626,Hazardous,Extremely Poor Visibility
4376,377,1617,Hazardous,Extremely Poor Visibility
4377,211,1297,Very_Unhealthy,Very Poor Visibility
4378,306,1604,Hazardous,Extremely Poor Visibility
4379,236,1324,Very_Unhealthy,Very Poor Visibility
4380,355,1671,Hazardous,Extremely Poor Visibility
4381,426,1571,Hazardous,Extremely Poor Visibility
4382,444,1621,Hazardous,Extremely Poor Visibility
4383,99,488,Moderate,Slightly Hazy
4384,105,640,Moderate_Bad,Hazy
4385,51,591,Moderate,Slightly Hazy
4386,32,404,Good,Clear
4387,261,1190,Very_Unhealthy,Very Poor Visibility
4388,113,777,Moderate_Bad,Hazy
4389,98,519,Moderate,Slightly Hazy
4390,27,399,Good,Clear
4391,406,1640,Hazardous,Extremely Poor Visibility
4392,254,1342,Very_Unhealthy,Very Poor Visibility
4393,322,1531,Hazardous,Extremely Poor Visibility
4394,282,1048,Very_Unhealthy,Very Poor Visibility
4395,238,1105,Very_Unhealthy,Very Poor Visibility
4396,273,1198,Very_Unhealthy,Very Poor Visibility
4397,42,449,Good,Clear
4398,160,899,Unhealthy,Poor Visibility
4399,14,364,Good,Clear
4400,246,1129,Very_Unhealthy,Very Poor Visibility
4401,469,1680,Hazardous,Extremely Poor Visibility
4402,441,1587,Hazardous,Extremely Poor Visibility
4403,424,1631,Hazardous,Extremely Poor Visibility
4404,266,1457,Very_Unhealthy,Very Poor Visibility
4405,57,548,Moderate,Slightly Hazy
4406,304,1605,Hazardous,Extremely Poor Visibility
4407,356,1662,Hazardous,Extremely Poor Visibility
4408,216,1374,Very_Unhealthy,Very Poor Visibility
4409,102,697,Moderate_Bad,Hazy
4410,16,387,Good,Clear
4411,425,1628,Hazardous,Extremely Poor Visibility
4412,91,572,Moderate,Slightly Hazy
4413,158,918,Unhealthy,Poor Visibility
4414,205,1320,Very_Unhealthy,Very Poor Visibility
4415,405,1584,Hazardous,Extremely Poor Visibility
4416,80,575,Moderate,Slightly Hazy
4417,174,878,Unhealthy,Poor Visibility
4418,369,1666,Hazardous,Extremely Poor Visibility
4419,63,570,Moderate,Slightly Hazy
4420,103,752,Moderate_Bad,Hazy
4421,31,431,Good,Clear
4422,276,1129,Very_Unhealthy,Very Poor Visibility
4423,128,671,Moderate_Bad,Hazy
4424,51,563,Moderate,Slightly Hazy
4425,153,845,Unhealthy,Poor Visibility
4426,37,434,Good,Clear
4427,77,461,Moderate,Slightly Hazy
4428,306,1534,Hazardous,Extremely Poor Visibility
4429,489,1549,Hazardous,Extremely Poor Visibility
4430,486,1669,Hazardous,Extremely Poor Visibility
4431,410,1598,Hazardous,Extremely Poor Visibility
4432,328,1530,Hazardous,Extremely Poor Visibility
4433,110,625,Moderate_Bad,Hazy
4434,38,448,Good,Clear
4435,136,680,Moderate_Bad,Hazy
4436,486,1632,Hazardous,Extremely Poor Visibility
4437,466,1582,Hazardous,Extremely Poor Visibility
4438,269,1241,Very_Unhealthy,Very Poor Visibility
4439,231,1228,Very_Unhealthy,Very Poor Visibility
4440,171,859,Unhealthy,Poor Visibility
4441,204,1428,Very_Unhealthy,Very Poor Visibility
4442,22,389,Good,Clear
4443,313,1564,Hazardous,Extremely Poor Visibility
4444,232,1004,Very_Unhealthy,Very Poor Visibility
4445,351,1526,Hazardous,Extremely Poor Visibility
4446,18,397,Good,Clear
4447,198,983,Unhealthy,Poor Visibility
4448,53,482,Moderate,Slightly Hazy
4449,106,718,Moderate_Bad,Hazy
4450,338,1503,Hazardous,Extremely Poor Visibility
4451,244,1074,Very_Unhealthy,Very Poor Visibility
4452,175,880,Unhealthy,Poor Visibility
4453,359,1684,Hazardous,Extremely Poor Visibility
4454,110,661,Moderate_Bad,Hazy
4455,95,491,Moderate,Slightly Hazy
4456,258,1347,Very_Unhealthy,Very Poor Visibility
4457,421,1613,Hazardous,Extremely Poor Visibility
4458,263,1031,Very_Unhealthy,Very Poor Visibility
4459,154,885,Unhealthy,Poor Visibility
4460,442,1695,Hazardous,Extremely Poor Visibility
4461,412,1584,Hazardous,Extremely Poor Visibility
4462,447,1535,Hazardous,Extremely Poor Visibility
4463,187,927,Unhealthy,Poor Visibility
4464,59,454,Moderate,Slightly Hazy
4465,335,1662,Hazardous,Extremely Poor Visibility
4466,248,1102,Very_Unhealthy,Very Poor Visibility
4467,403,1650,Hazardous,Extremely Poor Visibility
4468,336,1689,Hazardous,Extremely Poor Visibility
4469,177,851,Unhealthy,Poor Visibility
4470,238,1373,Very_Unhealthy,Very Poor Visibility
4471,389,1634,Hazardous,Extremely Poor Visibility
4472,459,1699,Hazardous,Extremely Poor Visibility
4473,290,1228,Very_Unhealthy,Very Poor Visibility
4474,147,695,Moderate_Bad,Hazy
4475,22,393,Good,Clear
4476,202,1413,Very_Unhealthy,Very Poor Visibility
4477,294,1345,Very_Unhealthy,Very Poor Visibility
4478,267,1056,Very_Unhealthy,Very Poor Visibility
4479,350,1699,Hazardous,Extremely Poor Visibility
4480,39,446,Good,Clear
4481,265,1232,Very_Unhealthy,Very Poor Visibility
4482,35,417,Good,Clear
4483,78,474,Moderate,Slightly Hazy
4484,239,1210,Very_Unhealthy,Very Poor Visibility
4485,379,1604,Hazardous,Extremely Poor Visibility
4486,57,583,Moderate,Slightly Hazy
4487,393,1554,Hazardous,Extremely Poor Visibility
4488,280,1372,Very_Unhealthy,Very Poor Visibility
4489,295,1223,Very_Unhealthy,Very Poor Visibility
4490,154,832,Unhealthy,Poor Visibility
4491,133,683,Moderate_Bad,Hazy
4492,489,1555,Hazardous,Extremely Poor Visibility
4493,57,524,Moderate,Slightly Hazy
4494,403,1639,Hazardous,Extremely Poor Visibility
4495,352,1530,Hazardous,Extremely Poor Visibility
4496,330,1598,Hazardous,Extremely Poor Visibility
4497,403,1546,Hazardous,Extremely Poor Visibility
4498,153,861,Unhealthy,Poor Visibility
4499,374,1610,Hazardous,Extremely Poor Visibility
4500,89,467,Moderate,Slightly Hazy
4501,217,1292,Very_Unhealthy,Very Poor Visibility
4502,140,730,Moderate_Bad,Hazy
4503,474,1700,Hazardous,Extremely Poor Visibility
4504,265,1413,Very_Unhealthy,Very Poor Visibility
4505,38,360,Good,Clear
4506,11,413,Good,Clear
4507,444,1597,Hazardous,Extremely Poor Visibility
4508,415,1669,Hazardous,Extremely Poor Visibility
4509,15,389,Good,Clear
4510,201,1394,Very_Unhealthy,Very Poor Visibility
4511,459,1542,Hazardous,Extremely Poor Visibility
4512,187,964,Unhealthy,Poor Visibility
4513,221,1482,Very_Unhealthy,Very Poor Visibility
4514,469,1560,Hazardous,Extremely Poor Visibility
4515,112,717,Moderate_Bad,Hazy
4516,211,1416,Very_Unhealthy,Very Poor Visibility
4517,129,737,Moderate_Bad,Hazy
4518,221,1262,Very_Unhealthy,Very Poor Visibility
4519,363,1664,Hazardous,Extremely Poor Visibility
4520,355,1648,Hazardous,Extremely Poor Visibility
4521,256,1450,Very_Unhealthy,Very Poor Visibility
4522,311,1695,Hazardous,Extremely Poor Visibility
4523,440,1610,Hazardous,Extremely Poor Visibility
4524,63,514,Moderate,Slightly Hazy
4525,345,1508,Hazardous,Extremely Poor Visibility
4526,134,644,Moderate_Bad,Hazy
4527,16,407,Good,Clear
4528,54,590,Moderate,Slightly Hazy
4529,162,914,Unhealthy,Poor Visibility
4530,427,1504,Hazardous,Extremely Poor Visibility
4531,471,1557,Hazardous,Extremely Poor Visibility
4532,338,1665,Hazardous,Extremely Poor Visibility
4533,405,1663,Hazardous,Extremely Poor Visibility
4534,157,855,Unhealthy,Poor Visibility
4535,478,1532,Hazardous,Extremely Poor Visibility
4536,68,458,Moderate,Slightly Hazy
4537,46,395,Good,Clear
4538,216,1268,Very_Unhealthy,Very Poor Visibility
4539,37,448,Good,Clear
4540,233,1226,Very_Unhealthy,Very Poor Visibility
4541,338,1541,Hazardous,Extremely Poor Visibility
4542,106,674,Moderate_Bad,Hazy
4543,17,378,Good,Clear
4544,163,889,Unhealthy,Poor Visibility
4545,221,1064,Very_Unhealthy,Very Poor Visibility
4546,255,1474,Very_Unhealthy,Very Poor Visibility
4547,8,417,Good,Clear
4548,473,1641,Hazardous,Extremely Poor Visibility
4549,52,474,Moderate,Slightly Hazy
4550,359,1652,Hazardous,Extremely Poor Visibility
4551,421,1669,Hazardous,Extremely Poor Visibility
4552,208,1348,Very_Unhealthy,Very Poor Visibility
4553,315,1534,Hazardous,Extremely Poor Visibility
4554,190,976,Unhealthy,Poor Visibility
4555,334,1648,Hazardous,Extremely Poor Visibility
4556,62,479,Moderate,Slightly Hazy
4557,6,385,Good,Clear
4558,78,479,Moderate,Slightly Hazy
4559,52,455,Moderate,Slightly Hazy
4560,151,896,Unhealthy,Poor Visibility
4561,498,1688,Hazardous,Extremely Poor Visibility
4562,36,430,Good,Clear
4563,229,1032,Very_Unhealthy,Very Poor Visibility
4564,106,771,Moderate_Bad,Hazy
4565,191,840,Unhealthy,Poor Visibility
4566,31,431,Good,Clear
4567,129,703,Moderate_Bad,Hazy
4568,463,1566,Hazardous,Extremely Poor Visibility
4569,196,879,Unhealthy,Poor Visibility
4570,119,702,Moderate_Bad,Hazy
4571,300,1390,Very_Unhealthy,Very Poor Visibility
4572,294,1229,Very_Unhealthy,Very Poor Visibility
4573,408,1501,Hazardous,Extremely Poor Visibility
4574,268,1227,Very_Unhealthy,Very Poor Visibility
4575,335,1663,Hazardous,Extremely Poor Visibility
4576,399,1522,Hazardous,Extremely Poor Visibility
4577,455,1682,Hazardous,Extremely Poor Visibility
4578,182,960,Unhealthy,Poor Visibility
4579,45,398,Good,Clear
4580,443,1622,Hazardous,Extremely Poor Visibility
4581,208,1266,Very_Unhealthy,Very Poor Visibility
4582,241,1340,Very_Unhealthy,Very Poor Visibility
4583,388,1653,Hazardous,Extremely Poor Visibility
4584,125,617,Moderate_Bad,Hazy
4585,283,1136,Very_Unhealthy,Very Poor Visibility
4586,310,1507,Hazardous,Extremely Poor Visibility
4587,252,1248,Very_Unhealthy,Very Poor Visibility
4588,176,872,Unhealthy,Poor Visibility
4589,399,1622,Hazardous,Extremely Poor Visibility
4590,182,857,Unhealthy,Poor Visibility
4591,159,885,Unhealthy,Poor Visibility
4592,466,1504,Hazardous,Extremely Poor Visibility
4593,4,384,Good,Clear
4594,414,1580,Hazardous,Extremely Poor Visibility
4595,357,1509,Hazardous,Extremely Poor Visibility
4596,361,1532,Hazardous,Extremely Poor Visibility
4597,171,913,Unhealthy,Poor Visibility
4598,89,569,Moderate,Slightly Hazy
4599,163,854,Unhealthy,Poor Visibility
4600,113,622,Moderate_Bad,Hazy
4601,71,483,Moderate,Slightly Hazy
4602,322,1633,Hazardous,Extremely Poor Visibility
4603,236,1423,Very_Unhealthy,Very Poor Visibility
4604,394,1650,Hazardous,Extremely Poor Visibility
4605,160,987,Unhealthy,Poor Visibility
4606,290,1370,Very_Unhealthy,Very Poor Visibility
4607,407,1590,Hazardous,Extremely Poor Visibility
4608,110,772,Moderate_Bad,Hazy
4609,361,1570,Hazardous,Extremely Poor Visibility
4610,352,1505,Hazardous,Extremely Poor Visibility
4611,215,1036,Very_Unhealthy,Very Poor Visibility
4612,27,446,Good,Clear
4613,430,1661,Hazardous,Extremely Poor Visibility
4614,25,446,Good,Clear
4615,138,680,Moderate_Bad,Hazy
4616,262,1355,Very_Unhealthy,Very Poor Visibility
4617,225,1261,Very_Unhealthy,Very Poor Visibility
4618,270,1378,Very_Unhealthy,Very Poor Visibility
4619,208,1282,Very_Unhealthy,Very Poor Visibility
4620,84,490,Moderate,Slightly Hazy
4621,231,1187,Very_Unhealthy,Very Poor Visibility
4622,134,703,Moderate_Bad,Hazy
4623,87,547,Moderate,Slightly Hazy
4624,396,1582,Hazardous,Extremely Poor Visibility
4625,340,1545,Hazardous,Extremely Poor Visibility
4626,39,411,Good,Clear
4627,250,1060,Very_Unhealthy,Very Poor Visibility
4628,412,1568,Hazardous,Extremely Poor Visibility
4629,388,1516,Hazardous,Extremely Poor Visibility
4630,326,1599,Hazardous,Extremely Poor Visibility
4631,498,1671,Hazardous,Extremely Poor Visibility
4632,417,1536,Hazardous,Extremely Poor Visibility
4633,153,853,Unhealthy,Poor Visibility
4634,396,1648,Hazardous,Extremely Poor Visibility
4635,175,929,Unhealthy,Poor Visibility
4636,354,1662,Hazardous,Extremely Poor Visibility
4637,190,802,Unhealthy,Poor Visibility
4638,355,1582,Hazardous,Extremely Poor Visibility
4639,85,523,Moderate,Slightly Hazy
4640,81,529,Moderate,Slightly Hazy
4641,66,527,Moderate,Slightly Hazy
4642,258,1072,Very_Unhealthy,Very Poor Visibility
4643,294,1358,Very_Unhealthy,Very Poor Visibility
4644,262,1231,Very_Unhealthy,Very Poor Visibility
4645,21,401,Good,Clear
4646,84,490,Moderate,Slightly Hazy
4647,449,1519,Hazardous,Extremely Poor Visibility
4648,376,1571,Hazardous,Extremely Poor Visibility
4649,59,451,Moderate,Slightly Hazy
4650,335,1600,Hazardous,Extremely Poor Visibility
4651,195,836,Unhealthy,Poor Visibility
4652,146,620,Moderate_Bad,Hazy
4653,383,1584,Hazardous,Extremely Poor Visibility
4654,25,387,Good,Clear
4655,172,812,Unhealthy,Poor Visibility
4656,1,436,Good,Clear
4657,186,963,Unhealthy,Poor Visibility
4658,378,1501,Hazardous,Extremely Poor Visibility
4659,126,647,Moderate_Bad,Hazy
4660,152,1000,Unhealthy,Poor Visibility
4661,184,923,Unhealthy,Poor Visibility
4662,158,876,Unhealthy,Poor Visibility
4663,314,1691,Hazardous,Extremely Poor Visibility
4664,33,359,Good,Clear
4665,360,1582,Hazardous,Extremely Poor Visibility
4666,305,1673,Hazardous,Extremely Poor Visibility
4667,80,551,Moderate,Slightly Hazy
4668,182,891,Unhealthy,Poor Visibility
4669,362,1655,Hazardous,Extremely Poor Visibility
4670,168,975,Unhealthy,Poor Visibility
4671,107,661,Moderate_Bad,Hazy
4672,256,1165,Very_Unhealthy,Very Poor Visibility
4673,322,1561,Hazardous,Extremely Poor Visibility
4674,239,1080,Very_Unhealthy,Very Poor Visibility
4675,374,1626,Hazardous,Extremely Poor Visibility
4676,250,1312,Very_Unhealthy,Very Poor Visibility
4677,229,1210,Very_Unhealthy,Very Poor Visibility
4678,201,1012,Very_Unhealthy,Very Poor Visibility
4679,249,1270,Very_Unhealthy,Very Poor Visibility
4680,311,1504,Hazardous,Extremely Poor Visibility
4681,64,565,Moderate,Slightly Hazy
4682,316,1676,Hazardous,Extremely Poor Visibility
4683,175,873,Unhealthy,Poor Visibility
4684,394,1677,Hazardous,Extremely Poor Visibility
4685,49,390,Good,Clear
4686,224,1474,Very_Unhealthy,Very Poor Visibility
4687,196,931,Unhealthy,Poor Visibility
4688,365,1587,Hazardous,Extremely Poor Visibility
4689,28,390,Good,Clear
4690,158,990,Unhealthy,Poor Visibility
4691,221,1365,Very_Unhealthy,Very Poor Visibility
4692,170,831,Unhealthy,Poor Visibility
4693,299,1119,Very_Unhealthy,Very Poor Visibility
4694,47,447,Good,Clear
4695,160,862,Unhealthy,Poor Visibility
4696,446,1503,Hazardous,Extremely Poor Visibility
4697,73,594,Moderate,Slightly Hazy
4698,254,1415,Very_Unhealthy,Very Poor Visibility
4699,21,434,Good,Clear
4700,402,1611,Hazardous,Extremely Poor Visibility
4701,108,760,Moderate_Bad,Hazy
4702,86,506,Moderate,Slightly Hazy
4703,325,1547,Hazardous,Extremely Poor Visibility
4704,215,1275,Very_Unhealthy,Very Poor Visibility
4705,353,1677,Hazardous,Extremely Poor Visibility
4706,300,1404,Very_Unhealthy,Very Poor Visibility
4707,398,1599,Hazardous,Extremely Poor Visibility
4708,99,534,Moderate,Slightly Hazy
4709,131,781,Moderate_Bad,Hazy
4710,20,376,Good,Clear
4711,378,1568,Hazardous,Extremely Poor Visibility
4712,314,1696,Hazardous,Extremely Poor Visibility
4713,189,911,Unhealthy,Poor Visibility
4714,210,1301,Very_Unhealthy,Very Poor Visibility
4715,500,1525,Hazardous,Extremely Poor Visibility
4716,225,1104,Very_Unhealthy,Very Poor Visibility
4717,377,1572,Hazardous,Extremely Poor Visibility
4718,286,1396,Very_Unhealthy,Very Poor Visibility
4719,399,1510,Hazardous,Extremely Poor Visibility
4720,310,1523,Hazardous,Extremely Poor Visibility
4721,189,996,Unhealthy,Poor Visibility
4722,275,1186,Very_Unhealthy,Very Poor Visibility
4723,397,1635,Hazardous,Extremely Poor Visibility
4724,79,588,Moderate,Slightly Hazy
4725,440,1536,Hazardous,Extremely Poor Visibility
4726,304,1581,Hazardous,Extremely Poor Visibility
4727,417,1588,Hazardous,Extremely Poor Visibility
4728,226,1077,Very_Unhealthy,Very Poor Visibility
4729,118,620,Moderate_Bad,Hazy
4730,128,678,Moderate_Bad,Hazy
4731,270,1251,Very_Unhealthy,Very Poor Visibility
4732,73,487,Moderate,Slightly Hazy
4733,31,427,Good,Clear
4734,376,1551,Hazardous,Extremely Poor Visibility
4735,468,1501,Hazardous,Extremely Poor Visibility
4736,30,430,Good,Clear
4737,285,1455,Very_Unhealthy,Very Poor Visibility
4738,197,934,Unhealthy,Poor Visibility
4739,227,1182,Very_Unhealthy,Very Poor Visibility
4740,456,1572,Hazardous,Extremely Poor Visibility
4741,122,789,Moderate_Bad,Hazy
4742,69,581,Moderate,Slightly Hazy
4743,67,562,Moderate,Slightly Hazy
4744,245,1017,Very_Unhealthy,Very Poor Visibility
4745,259,1396,Very_Unhealthy,Very Poor Visibility
4746,328,1507,Hazardous,Extremely Poor Visibility
